primary_segment;cup;cig;title;category;region;province;municipality;value_eur;client;contractors;contractor_tax_codes;award_amount_eur;award_share_pct;award_weight;ratio_note;award_date;award_result;award_criteria;award_discount;admitted_offers;bidders_count;subcontracting;included_services;id_aggiudicazione;source_url
Edilizia;B65F21000900001;9743669A04;VALORIZZAZIONE E RIGENERAZIONE URBANA DEL REAL ALBERGO DEI POVERI A NAPOLI E DELLAMBITO URBANO PIAZZA CARLO III, VIA FORIA, PIAZZA CAVOUR;Riqualificazione urbana;CAMPANIA;NAPOLI;NAPOLI;100000000.0;COMUNE DI NAPOLI - NA -;A.B.D.R. ARCHITETTI ASSOCIATI - SOCIETA' A RESPONSABILITA' LIMITA TA (MANDANTE) | MJW STRUCTURES ING. MAJOWIECKI MASSIMO (MANDANTE) | MANENS SOCIETA' PER AZIONI (MANDANTE) | COSTRUZIONI BAROZZI SOCIETA' PER AZIONI (MANDATARIA) | SALUCCI ROBERTO (MANDANTE);04387520283 | 06605700720 | 07070141002 | MJWMSM45C15F205L | SLCRRT63A31H501K;76484406.02;76.48440602;Appalto principale / molto rilevante;Rapporto importo/valore coerente;2023-03-31;AGGIUDICATA;;0.0;0;0;false;;2876616;https://www.opencup.gov.it/portale/progetto/-/cup/B65F21000900001
Edilizia;F75B22000010002;97655334C4;BOSCO DELLO SPORT;Sport / impianti sportivi;VENETO;VENEZIA;VENEZIA;82720000.0;COMUNE DI VENEZIA - VE -;COSTRUZIONI BORDIGNON SRL (MANDATARIA) | FINCANTIERI INFRASTRUCTURE S.P.A. (MANDANTE) | RANZATO IMPIANTI S.R.L. (MANDANTE);01294560329 | 03121000271 | 03344050269;75543421.42;91.32425220019343;Appalto principale / molto rilevante;Rapporto importo/valore coerente;2024-05-16;AGGIUDICATA;OFFERTA ECONOMICAMENTE PIÙ VANTAGGIOSA: MIGLIOR RAPPORTO QUALITÀ / PREZZO;1.5;5;5;true;PROGETTAZIONE ED ESECUZIONE (SU PROGETTO PRELIMINARE);2882115;https://www.opencup.gov.it/portale/progetto/-/cup/F75B22000010002
Edilizia;I54E22000500005;938361433D;COSTRUZIONE E AMMODERNAMENTO OSPEDALE BOLZANO, NUOVA CLINICA;Sanità / RSA;TRENTINO-ALTO ADIGE;BOLZANO;BOLZANO;86000000.0;AZIENDA SANITARIA DELLA PROVINCIA AUTONOMA DI BOLZANO;ALPERIA ECOPLUS SRL;02413180213;72142497.0;83.88662441860465;Appalto principale / molto rilevante;Rapporto importo/valore coerente;2023-02-23;AGGIUDICATA;OFFERTA ECONOMICAMENTE PIÙ VANTAGGIOSA: MIGLIOR RAPPORTO QUALITÀ / PREZZO;0.0;1;1;false;SOLA ESECUZIONE;2911693;https://www.opencup.gov.it/portale/progetto/-/cup/I54E22000500005
Edilizia;F61B20000500001;94933700C2;S.S. N. 51 DI ALEMAGNA;Sanità / RSA;VENETO;BELLUNO;VALLE DI CADORE;46303619.0;ANAS S.P.A.;VIANINI LAVORI - S.P.A;03873930584;65932321.289;142.3912918966442;Appalto principale / molto rilevante;Rapporto importo/valore coerente;2023-03-14;AGGIUDICATA;OFFERTA ECONOMICAMENTE PIÙ VANTAGGIOSA: MIGLIOR RAPPORTO QUALITÀ / PREZZO;9.23;13;13;true;SOLA ESECUZIONE;2805316;https://www.opencup.gov.it/portale/progetto/-/cup/F61B20000500001
Impiantisti sottoservizi;C79G14000990001;99156247C6;SITO SIDERURGICO DI PIOMBINO;Ambiente / rifiuti / depurazione;TOSCANA;LIVORNO;PIOMBINO;50000000.0;soggetto privato;I.CO.P. S.P.A. SOCIETA' BENEFIT;00298880303;62349740.483;124.69948096600001;Appalto principale / molto rilevante;Rapporto importo/valore coerente;2024-05-23;AGGIUDICATA;OFFERTA ECONOMICAMENTE PIÙ VANTAGGIOSA: MIGLIOR RAPPORTO QUALITÀ / PREZZO;6.23;3;3;true;SOLA ESECUZIONE;2808514;https://www.opencup.gov.it/portale/progetto/-/cup/C79G14000990001
Edilizia;I24B13000350003;6014462B0B;POLO OSPEDALIERO UDINESE;Riqualificazione urbana;FRIULI-VENEZIA GIULIA;UDINE;UDINE;45994290.0;AZIENDA SANITARIA UNIVERSITARIA FRIULI CENTRALE (ASU FC);IMPIANTI TECNOLOGICI S.P.A. (MANDANTE) | DEERNS ITALIA S.P.A. (MANDANTE) | MAIN - MANAGEMENT E INGEGNERIA SRL (MANDANTE) | NEXT-A SOCIETA' A RESPONSABILITA' LIMITATA (MANDANTE) | MILANI S.P.A. (MANDANTE) | GRANDI LAVORI FINCOSIT SOCIETA' PER AZIONI (MANDATARIA) | T.H.E.MA. S.R.L. (MANDANTE);00616780136 | 01554780138 | 02197471200 | 02857751206 | 03120030378 | 04703770158 | 05299421007;61134558.83;132.91771398145292;Appalto principale / molto rilevante;Rapporto importo/valore coerente;2015-11-25;AGGIUDICATA;OFFERTA ECONOMICAMENTE PIU' VANTAGGIOSA;11.82;9;12;true;PROGETTAZIONE ED ESECUZIONE (SU PROGETTO PRELIMINARE);1083378;https://www.opencup.gov.it/portale/progetto/-/cup/I24B13000350003
Edilizia;C94H17000710005;B12A07A3E9;AREA EX CASERMA PIAVE;Residenziale pubblico / ERS;VENETO;PADOVA;PADOVA;46450000.0;UNIVERSITA' DEGLI STUDI DI PADOVA;AR.CO. LAVORI SOCIETA' COOPERATIVA CONSORTILE (CONSORZIO STABILE) | VF COSTRUZIONI E RESTAURI S.R.L. (CONSORZIATO ESECUTORE DI UN CONSORZIO O CONSORZIATO NON ESECUTORE CHE FORNISCE REQUISITI AL CONSORZIO) | GE.DI. GROUP S.P.A. (CONSORZIATO ESECUTORE DI UN CONSORZIO O CONSORZIATO NON ESECUTORE CHE FORNISCE REQUISITI AL CONSORZIO);01468160393 | 03166350367 | 08406920721;58663663.48;126.29421631862216;Appalto principale / molto rilevante;Rapporto importo/valore coerente;2025-03-25;AGGIUDICATA;OFFERTA ECONOMICAMENTE PIÙ VANTAGGIOSA: COMPETIZIONE SOLO IN BASE A CRITERI QUALITATIVI;9.99;11;11;false;PROGETTAZIONE ED ESECUZIONE;16756990;https://www.opencup.gov.it/portale/progetto/-/cup/C94H17000710005
Impiantisti sottoservizi;J35I18000020002;7499861914;APPALTO PER L'AFFIDAMENTO DI UN COMPLESSO DI ATTIVITÀ FINALIZZATE ALLA REALIZZAZIONE DELL'ECODISTRETTO SITO IN LOCALITÀ SAMBATELLO DEL COMUNE DI REGGIO CALABRIA;Ambiente / rifiuti / depurazione;CALABRIA;REGGIO DI CALABRIA;REGGIO DI CALABRIA;74400000.0;REGIONE CALABRIA;C.I.S.A. S.P.A. | E WASTE S.R.L. | SALVAGUARDIA AMBIENTALE S.P.A. | IMPRESA INESISTENTE;01798250799 | 01845150786 | 02109320735 | 02667840793;57038466.65;76.66460571236559;Appalto principale / molto rilevante;Rapporto importo/valore coerente;2019-04-16;AGGIUDICATA;OFFERTA ECONOMICAMENTE PIU' VANTAGGIOSA;12.103;1;2;false;PROGETTAZIONE ED ESECUZIONE (SU PROGETTO DEFINITIVO);2178433;https://www.opencup.gov.it/portale/progetto/-/cup/J35I18000020002
Edilizia;C67I14000010001;92841979BA;PROGETTO DEI LAVORI DI CONSOLIDAMENTO E RICARICA DELLA MANTELLATA DELLA DIGA FORANEA, RAFFORZAMENTO E POTENZIAMENTO DELLA TESTATA;Scuole / formazione;SICILIA;CATANIA;CATANIA;49000000.0;AUTORITÀ DI SISTEMA PORTUALE DEL MARE DI SICILIA ORIENTALE;COSEDIL S.P.A. (MANDANTE) | CONSORZIO STABILE GRANDI LAVORI S.C.R.L. (MANDATARIA) | EUROPEAN CONSTRUCTION COMPANY S.P.A. (MANDANTE);00512340878 | 01932080896 | 04490580653;56659914.91;115.63247940816326;Appalto principale / molto rilevante;Rapporto importo/valore coerente;2022-11-28;AGGIUDICATA;OFFERTA ECONOMICAMENTE PIÙ VANTAGGIOSA: MIGLIOR RAPPORTO QUALITÀ / PREZZO;7.647;7;7;true;PROGETTAZIONE ED ESECUZIONE (SU PROGETTO DEFINITIVO);2515199;https://www.opencup.gov.it/portale/progetto/-/cup/C67I14000010001
Impiantisti sottoservizi;B46D08000000007;0521798952;FIUME ARNO;Ambiente / rifiuti / depurazione;TOSCANA;FIRENZE;BAGNO A RIPOLI;47335000.0;REGIONE TOSCANA;INIZIATIVE TOSCANE SRL SOCIETA' DI PROGETTO IN BREVE INIZIATIVE TOSCANE SRL (MANDATARIA) | P.A.C. S.P.A. - IN FORMA ABBREVIATA PAC SPA (MANDANTE);00387190176 | 04121900981;56347598.76;119.04003118200063;Appalto principale / molto rilevante;Rapporto importo/valore coerente;2019-12-17;AGGIUDICATA;OFFERTA ECONOMICAMENTE PIU' VANTAGGIOSA;0.0;1;1;true;PROGETTAZIONE ED ESECUZIONE (SU PROGETTO DEFINITIVO);2878105;https://www.opencup.gov.it/portale/progetto/-/cup/B46D08000000007
Lavori pubblici strade;H69J02000070007;95969326D1;A 1 AUTOSTRADA MILANO NAPOLI;Infrastrutture / parcheggi;EMILIA-ROMAGNA;MODENA;CASTELNUOVO RANGONE;48000000.0;AUTOSTRADE PER L'ITALIA S.P.A.;AMPLIA INFRASTRUCTURES S.P.A.;00481670586;55761751.152;116.17031490000001;Appalto principale / molto rilevante;Rapporto importo/valore coerente;2023-01-17;AGGIUDICATA;;15.0;1;1;true;SOLA ESECUZIONE;2839629;https://www.opencup.gov.it/portale/progetto/-/cup/H69J02000070007
Impiantisti sottoservizi;J61B13000790007;6666953FA5;IMPIANTO DI VALORIZZAZIONE E RECUPERO SPINTO DI M.P.S., DA RD E RU RESIDUI, DA AVVIARE ALLA FILIERA DEL RICICLAGGIO, CON ANNESSA PIATTAFORMA DI VALORIZZAZIONE DELLA FRAZIONE ORGANICA (FORSU) DA REALIZZARE IN LOC. ALLI NEL COMUNE DI CATANZARO.;Ambiente / rifiuti / depurazione;CALABRIA;CATANZARO;CATANZARO;67840000.0;REGIONE CALABRIA;INTERCANTIERI S.P.A.;00222300287;51398737.86;75.76464896816037;Appalto principale / molto rilevante;Rapporto importo/valore coerente;2017-06-08;AGGIUDICATA;OFFERTA ECONOMICAMENTE PIU' VANTAGGIOSA;12.76;4;5;true;PROGETTAZIONE ED ESECUZIONE (SU PROGETTO PRELIMINARE);1252580;https://www.opencup.gov.it/portale/progetto/-/cup/J61B13000790007
Lavori pubblici strade;D91B21005300001;95482064DA;NUOVO PONTE SUL FIUME ARNO E RELATIVI COLLEGAMENTI VIARI TRA LO SVINCOLO DEL SGC FI-PI-LI DI LASTRA A SIGNA E SIGNA;Infrastrutture / parcheggi;TOSCANA;FIRENZE;SIGNA;49900000.0;REGIONE TOSCANA;GIUGLIANO COSTRUZIONI METALLICHE SOCIETA' A RESPONSABILITA' LIMIT ATA CON SIGLA GIUGLIANO COSTRUZIONI METALLICHE S.R.L. (MANDANTE) | CONSORZIO STABILE ON SITE SOCIETA' CONSORTILE A RESPONSABILITA' LIMITATA OVVERO IN BREVE CONSORZIO STABILE ON SITE S.C. A R.L. (MANDATARIA) | AUSILIO S.P.A. (MANDANTE);01632671200 | 04312731211 | 07226860489;50238424.23;100.67820486973946;Appalto principale / molto rilevante;Rapporto importo/valore coerente;2025-10-03;AGGIUDICATA;OFFERTA ECONOMICAMENTE PIÙ VANTAGGIOSA: MIGLIOR RAPPORTO QUALITÀ / PREZZO;0.39;1;1;true;PROGETTAZIONE ED ESECUZIONE (SU PROGETTO PRELIMINARE);2930930;https://www.opencup.gov.it/portale/progetto/-/cup/D91B21005300001
Lavori pubblici strade;H69H09000500003;4796511E14;STRUTTURA OSPEDALIERA;Infrastrutture / parcheggi;MARCHE;FERMO;FERMO;70000000.0;REGIONE MARCHE;LANDI S.P.A. (MANDANTE) | CARRON CAV. ANGELO S.P.A. CON UNICO SOCIO (MANDATARIA) | GIANNI BENVENUTO - S.P.A. (MANDANTE);00926570136 | 01604680163 | 01835800267;50148002.168;71.64000309714285;Appalto principale / molto rilevante;Rapporto importo/valore coerente;2016-06-24;AGGIUDICATA;OFFERTA ECONOMICAMENTE PIU' VANTAGGIOSA;13.17;13;16;true;PROGETTAZIONE ED ESECUZIONE (SU PROGETTO DEFINITIVO);1086123;https://www.opencup.gov.it/portale/progetto/-/cup/H69H09000500003
Edilizia;F61B20000490001;94784643EF;S.S. N. 51 DI ALEMAGNA;Sanità / RSA;VENETO;BELLUNO;VALLE DI CADORE;38422930.0;ANAS S.P.A.;VIANINI LAVORI - S.P.A;03873930584;50008189.521;130.15194187689485;Appalto principale / molto rilevante;Rapporto importo/valore coerente;2023-03-03;AGGIUDICATA;OFFERTA ECONOMICAMENTE PIÙ VANTAGGIOSA: MIGLIOR RAPPORTO QUALITÀ / PREZZO;5.23;8;8;true;SOLA ESECUZIONE;2805312;https://www.opencup.gov.it/portale/progetto/-/cup/F61B20000490001
Edilizia;C36D08000020005;02895998A5;C.DA AMORETTA CITTA' OSPEDALIERA DI C.DA AMORETTA SNC DI AVELLINO;Scuole / formazione;CAMPANIA;AVELLINO;AVELLINO;49962180.0;AZIENDA OSPEDALIERA SAN GIUSEPPE MOSCATI - AVELLINO;PESSINA COSTRUZIONI S.P.A. (MANDATARIA) | DE VIVO S.P.A. (MANDANTE) | CONSULTING S.R.L. - IN LIQUIDAZIONE (MANDANTE) | D.A.M. S.R.L. STUDI RICERCHE E PROGETTI IN LIQUIDAZIONE (MANDANTE);00130580392 | 00545040768 | 00829110154 | 02754060248;49962180.0;100.0;Appalto principale / molto rilevante;Rapporto importo/valore coerente;2010-12-13;AGGIUDICATA;OFFERTA ECONOMICAMENTE PIU' VANTAGGIOSA;0.0;1;1;false;PROGETTAZIONE ED ESECUZIONE (SU PROGETTO DEFINITIVO);166511;https://www.opencup.gov.it/portale/progetto/-/cup/C36D08000020005
Completamento e finitura edifici;J55F22000120001;A0436D9BE2;STRALCIO FUNZIONALE DI COMPLETAMENTO - STRADA COMUNE DI SAN LUCA NELL'ASPROMONTE;Infrastrutture / parcheggi;CALABRIA;REGGIO DI CALABRIA;SAN LUCA;65000000.0;REGIONE CALABRIA;FRANCO GIUSEPPE S.R.L.;01290430808;49732020.21;76.51080032307692;Appalto principale / molto rilevante;Rapporto importo/valore coerente;2024-10-22;AGGIUDICATA;OFFERTA ECONOMICAMENTE PIÙ VANTAGGIOSA: MIGLIOR RAPPORTO QUALITÀ / PREZZO;0.1;1;1;true;PROGETTAZIONE ED ESECUZIONE (SU PROGETTO DEFINITIVO);2898231;https://www.opencup.gov.it/portale/progetto/-/cup/J55F22000120001
Impiantisti sottoservizi;F43J13000000003;B24D7CBE40;COSTRUZIONE IMPIANTO DEPURAZIONE IN LOCALITA TONO E RELATIVE RETI DI COLLEGAMENTO;Ambiente / rifiuti / depurazione;SICILIA;MESSINA;MESSINA;40000000.0;PRESIDENZA DEL CONSIGLIO DEI MINISTRI;CONSORZIO STABILE ENERGOS (MANDATARIA) | CONSORZIO STABILE ITALIA SOCIETA' CONSORTILE A R.L. (MANDANTE) | SICIL TECNO PLUS S.R.L. (MANDANTE) | COMER COSTRUZIONI MERIDIONALI S.R.L. (CONSORZIATO ESECUTORE DI UN CONSORZIO O CONSORZIATO NON ESECUTORE CHE FORNISCE REQUISITI AL CONSORZIO) | S.I.A. - SOCIETA' ITALIANA ACQUE S.R.L. (CONSORZIATO ESECUTORE DI UN CONSORZIO O CONSORZIATO NON ESECUTORE CHE FORNISCE REQUISITI AL CONSORZIO) | GEMIS S.R.L. (MANDANTE) | GRUPPO EUROSERVIZI SOCIETA' COOPERATIVA (CONSORZIATO ESECUTORE DI UN CONSORZIO O CONSORZIATO NON ESECUTORE CHE FORNISCE REQUISITI AL CONSORZIO);02468520875 | 03541191213 | 03812880874 | 04414740870 | 05641460877 | 07828831219 | 11569400010;49702682.34;124.25670585000002;Appalto principale / molto rilevante;Rapporto importo/valore coerente;;AGGIUDICATA;;25.0;10;10;false;SOLA ESECUZIONE;19051404;https://www.opencup.gov.it/portale/progetto/-/cup/F43J13000000003
Lavori pubblici strade;G61B06001160007;9909370ECD;A 4 AUTOSTRADA TORINO TRIESTE;Infrastrutture / parcheggi;VENETO;VERONA;CASTELNUOVO DEL GARDA;38150000.0;AUTOSTRADA BRESCIA VERONA VICENZA PADOVA S.P.A.;IMPRESA DI COSTRUZIONI ING. E. MANTOVANI S.R.L. (MANDANTE) | COSMO SCAVI S.R.L. (MANDANTE) | PAROLINI GIANNANTONIO S.P.A. (MANDANTE) | SITTA S.R.L. (MANDATARIA) | FERRARI ING. FERRUCCIO S.R.L. (MANDANTE);00215070236 | 01884530278 | 03236790238 | 03568880375 | 09883150154;48976413.645;128.37854166448233;Appalto principale / molto rilevante;Rapporto importo/valore coerente;2024-01-31;AGGIUDICATA;OFFERTA ECONOMICAMENTE PIÙ VANTAGGIOSA: MIGLIOR RAPPORTO QUALITÀ / PREZZO;9.1;4;4;true;SOLA ESECUZIONE;2726377;https://www.opencup.gov.it/portale/progetto/-/cup/G61B06001160007
Edilizia;B81B20001350005;991804232D;PORTO DI BRINDISI;Riqualificazione urbana;PUGLIA;BRINDISI;BRINDISI;50000000.0;AUTORITA' DI SISTEMA PORTUALE DEL MARE ADRIATICO MERIDIONALE;TREVI - SOCIETA' PER AZIONI (IN FORMA ABBREVIATA TREVI S.P.A.) (MANDANTE) | FINCOSIT S.R.L. (MANDATARIA) | R.C.M. COSTRUZIONI - S.R.L. (MANDANTE);00002890408 | 01808910655 | 02528940998;48459279.36;96.91855872000001;Appalto principale / molto rilevante;Rapporto importo/valore coerente;2023-11-16;AGGIUDICATA;OFFERTA ECONOMICAMENTE PIÙ VANTAGGIOSA: MIGLIOR RAPPORTO QUALITÀ / PREZZO;17.17;2;2;true;PROGETTAZIONE ED ESECUZIONE (SU PROGETTO PRELIMINARE);2822765;https://www.opencup.gov.it/portale/progetto/-/cup/B81B20001350005
Impiantisti sottoservizi;I72F22000860005;986992361E;RIFACIMENTO SEDE DI MANUTENZIONE E NAVIGAZIONE VERITAS SPA SACCA SAN BIAGIO 1 VENEZIA ISOLA DELLA GIUDECCA;Ambiente / rifiuti / depurazione;VENETO;VENEZIA;VENEZIA;49334734.0;V.E.R.I.T.A.S. S.P.A.;BCC LEASING S.P.A. (MANDANTE) | IMPRESA TONON S.P.A. (MANDATARIA) | ATLANTIC 1 S.R.L. (MANDANTE);01424610267 | 02820100580 | 04809040274;48328869.36;97.96114307619456;Appalto principale / molto rilevante;Rapporto importo/valore coerente;2024-07-15;AGGIUDICATA;OFFERTA ECONOMICAMENTE PIÙ VANTAGGIOSA: MIGLIOR RAPPORTO QUALITÀ / PREZZO;2.04;1;1;true;PROGETTAZIONE ED ESECUZIONE (SU PROGETTO DEFINITIVO);2915701;https://www.opencup.gov.it/portale/progetto/-/cup/I72F22000860005
Impiantisti sottoservizi;J21E21000070004;9168508C24;GESTIONE IN FORMA ASSOCIATA A LIVELLO SOVRACOMUNALE DEL SERVIZIO DI GESTIONE INTEGRATA DEI RIFIUTI URBANI ED ASSIMILATI.;Ambiente / rifiuti / depurazione;LOMBARDIA;BRESCIA;ROVATO;58500000.0;COMUNE DI ROVATO - BS -;LINEA GESTIONI S.R.L.;01426500193;47314849.49;80.88008459829061;Appalto principale / molto rilevante;Rapporto importo/valore coerente;2022-09-07;AGGIUDICATA;OFFERTA ECONOMICAMENTE PIÙ VANTAGGIOSA: MIGLIOR RAPPORTO QUALITÀ / PREZZO;11.0;2;2;true;SOLA ESECUZIONE;2337212;https://www.opencup.gov.it/portale/progetto/-/cup/J21E21000070004
Impiantisti sottoservizi;J51E24000120004;B45A66A12E;COMUNE DI TORRE DEL GRECO;Ambiente / rifiuti / depurazione;CAMPANIA;NAPOLI;TORRE DEL GRECO;69389927.0;COMUNE DI TORRE DEL GRECO - NA -;VELIA AMBIENTE S.R.L. (OPERATORE ECONOMICO MONOSOGGETTIVO) | GREEN ATTITUDE S.R.L. (IMPRESA AUSILIARIA);05220010655 | 06091020658;47283518.0;68.14176069100058;Appalto principale / molto rilevante;Rapporto importo/valore coerente;;AGGIUDICATA;OFFERTA ECONOMICAMENTE PIÙ VANTAGGIOSA: COMPETIZIONE SOLO IN BASE A CRITERI QUALITATIVI;5.2;6;6;false;SOLA ESECUZIONE;17286892;https://www.opencup.gov.it/portale/progetto/-/cup/J51E24000120004
Impiantisti sottoservizi;G95E18000180001;9518964198;DIGA DI PIETRAROSSA SUL TORRENTE MARGHERITO (N. ARCH. SND 1583);Ambiente / rifiuti / depurazione;SICILIA;CATANIA;MINEO;60000000.0;REGIONE AUTONOMA DELLA SICILIA;VITTADELLO S.P.A. (MANDANTE) | COSEDIL S.P.A. (MANDANTE) | INTERCANTIERI S.P.A. (MANDANTE) | COOPERATIVA EDILE APPENNINO SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA (MANDATARIA);00222300287 | 00512340878 | 03431480379 | 05294220289;47219267.796;78.69877966;Appalto principale / molto rilevante;Rapporto importo/valore coerente;2023-05-04;AGGIUDICATA;OFFERTA ECONOMICAMENTE PIÙ VANTAGGIOSA: MIGLIOR RAPPORTO QUALITÀ / PREZZO;11.939;3;3;true;SOLA ESECUZIONE;2801568;https://www.opencup.gov.it/portale/progetto/-/cup/G95E18000180001
Edilizia;E31G13000010004;6521827DE2;REALIZZAZIONE DEL TECNOPOLO DI BOLOGNA;Scuole / formazione;EMILIA-ROMAGNA;BOLOGNA;BOLOGNA;69350000.0;REGIONE EMILIA ROMAGNA;MANELLI IMPRESA S.P.A.;06746680724;46383838.25;66.88368889689978;Appalto principale / molto rilevante;Rapporto importo/valore coerente;2017-09-05;AGGIUDICATA;OFFERTA ECONOMICAMENTE PIU' VANTAGGIOSA;8.75;2;2;true;PROGETTAZIONE ED ESECUZIONE (SU PROGETTO DEFINITIVO);1446517;https://www.opencup.gov.it/portale/progetto/-/cup/E31G13000010004
Edilizia;I55E17000050005;A03BEFC1D5;NUOVO POLO DI BIOLOGIA;Residenziale pubblico / ERS;TOSCANA;PISA;PISA;42000000.0;UNIVERSITA' DI PISA;CONSORZIO STABILE SINERGICA S.C.A R.L.;13600521002;45752365.96;108.93420466666667;Appalto principale / molto rilevante;Rapporto importo/valore coerente;2024-06-13;AGGIUDICATA;OFFERTA ECONOMICAMENTE PIÙ VANTAGGIOSA: CRITERIO DEL MINOR PREZZO;22.62;9;9;true;SOLA ESECUZIONE;2818796;https://www.opencup.gov.it/portale/progetto/-/cup/I55E17000050005
Lavori pubblici strade;F84E07000270001;7071147F16;S.S. N. 131 CARLO FELICE;Infrastrutture / parcheggi;SARDEGNA;SASSARI;FLORINAS;38840000.0;ANAS S.P.A.;C.E.S.I. COSTRUZIONI EDILI STRADALI INDUSTRIALI S.R.L. DENOM. ABBREVIATA C.E.S.I. S.R.L. (MANDANTE) | SER.LU. COSTRUZIONI S.R.L. (MANDANTE) | C.E.M.E.S. - S.P.A. (MANDATARIA);00213950504 | 00217680925 | 02689470926;45000000.0;115.85993820803296;Appalto principale / molto rilevante;Rapporto importo/valore coerente;2017-12-19;AGGIUDICATA;OFFERTA ECONOMICAMENTE PIU' VANTAGGIOSA;33.0616;5;5;true;SOLA ESECUZIONE;1386932;https://www.opencup.gov.it/portale/progetto/-/cup/F84E07000270001
Lavori pubblici strade;F84E07000270001;7070950C85;S.S. N. 131 CARLO FELICE;Infrastrutture / parcheggi;SARDEGNA;SASSARI;FLORINAS;38840000.0;ANAS S.P.A.;ACHENZA S.R.L. (MANDANTE) | INDUSTRIA COSTRUZIONI S.R.L. DENOMINAZIONE ABBREVIATA IN.CO. S.R.L. (MANDANTE) | CONSORZIO STABILE MEDIL SOCIETA' CONSORTILE PER AZIONI (MANDATARIA) | OTTOERRE GROUP S.R.L. (MANDANTE);01483060628 | 02376230906 | 02992440921 | 12154281005;45000000.0;115.85993820803296;Appalto principale / molto rilevante;Rapporto importo/valore coerente;2017-12-19;AGGIUDICATA;OFFERTA ECONOMICAMENTE PIU' VANTAGGIOSA;27.59;8;8;true;SOLA ESECUZIONE;1386484;https://www.opencup.gov.it/portale/progetto/-/cup/F84E07000270001
Lavori pubblici strade;F84E07000310001;7071477F69;S.S. 131 CARLO FELICE;Infrastrutture / parcheggi;SARDEGNA;SASSARI;SASSARI;49368604.0;ANAS S.P.A.;I.C.A.P. S.R.L. (MANDANTE) | ALEANDRI S.P.A. (MANDATARIA) | ELETTRO STELLA DI LUCIANI ENNIO S.R.L IN BREVE ELETTRO STELLA S.R.L. (MANDANTE) | DI VINCENZO DINO E C (MANDANTE);00441900446 | 01143430955 | 01913250690 | 04738280728;45000000.0;91.15104814387702;Appalto principale / molto rilevante;Rapporto importo/valore coerente;2017-12-19;AGGIUDICATA;OFFERTA ECONOMICAMENTE PIU' VANTAGGIOSA;35.89;4;4;true;SOLA ESECUZIONE;1386714;https://www.opencup.gov.it/portale/progetto/-/cup/F84E07000310001
Edilizia;F70J22000020001;9588775B71;RINNOVO FLOTTE BUS E TRENI VERDI;Riqualificazione urbana;VENETO;VENEZIA;VENEZIA;87451102.0;COMUNE DI VENEZIA - VE -;SOLARIS ITALIA S.R.L.;09032281009;44926200.0;51.37293753027835;Appalto principale / molto rilevante;Rapporto importo/valore coerente;2023-08-01;AGGIUDICATA;OFFERTA ECONOMICAMENTE PIÙ VANTAGGIOSA: MIGLIOR RAPPORTO QUALITÀ / PREZZO;9.24;1;1;true;SOLA ESECUZIONE;2633395;https://www.opencup.gov.it/portale/progetto/-/cup/F70J22000020001
Edilizia;D45B22000290003;B4C36858B2;BOSCO DELLA MUSICA;Cultura / centri civici;LOMBARDIA;MILANO;MILANO;47000000.0;MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI;NOTARIMPRESA S.P.A. (MANDATARIA) | CONSORZIO INTEGRA SOCIETA' COOPERATIVA (MANDANTE) | GIANNI BENVENUTO - S.P.A. (MANDANTE);00129050035 | 00926570136 | 03530851207;44658065.9;95.0171614893617;Appalto principale / molto rilevante;Rapporto importo/valore coerente;2025-07-17;AGGIUDICATA;OFFERTA ECONOMICAMENTE PIÙ VANTAGGIOSA: COMPETIZIONE SOLO IN BASE A CRITERI QUALITATIVI;9.15;4;4;false;SOLA ESECUZIONE;18161960;https://www.opencup.gov.it/portale/progetto/-/cup/D45B22000290003
Lavori pubblici strade;B51B99000010003;71811719C5;S.38.16 REALIZZAZIONE DELLA CIRCONVALLAZIONE DI CASTELBELLO E CALSANO - S.S.38 STELIVIO TRA KM 176,50 E 179,40 CA.;Infrastrutture / parcheggi;TRENTINO-ALTO ADIGE;BOLZANO;CASTELBELLO-CIARDES;60500000.0;PROVINCIA AUTONOMA DI BOLZANO;P.A.C. S.P.A. - IN FORMA ABBREVIATA PAC SPA (MANDATARIA) | EDILPASSIRIA SRL (MANDANTE);00387190176 | 01331350213;44526627.11;73.59773076033058;Appalto principale / molto rilevante;Rapporto importo/valore coerente;2018-06-22;AGGIUDICATA;OFFERTA ECONOMICAMENTE PIU' VANTAGGIOSA;11.76985;7;7;true;SOLA ESECUZIONE;1385986;https://www.opencup.gov.it/portale/progetto/-/cup/B51B99000010003
Lavori pubblici strade;B51B99000010003;7640587BD8;S.38.16 REALIZZAZIONE DELLA CIRCONVALLAZIONE DI CASTELBELLO E CALSANO - S.S.38 STELIVIO TRA KM 176,50 E 179,40 CA.;Infrastrutture / parcheggi;TRENTINO-ALTO ADIGE;BOLZANO;CASTELBELLO-CIARDES;60500000.0;PROVINCIA AUTONOMA DI BOLZANO;E.MA.PRI.CE. S.P.A. (MANDATARIA) | EDILPASSIRIA SRL (MANDANTE);00251940243 | 01331350213;44526627.11;73.59773076033058;Appalto principale / molto rilevante;Rapporto importo/valore coerente;2018-06-22;AGGIUDICATA;;0.0;0;0;false;;1486586;https://www.opencup.gov.it/portale/progetto/-/cup/B51B99000010003
